Site	basin	TD	FD	PD	LCBDtax	LCBDfunc	LCBDphylo	Elevation	Gradient	SPI	Qmon	Qann	CatchArea	Order	Out_dist	MAT	Tsea	Ttrend	MAP	Psea	Ptrend	HFP	Urban	Cropland	TN	TP	EC	pH	DO	COD
SHR91	SHR	3.065520942	1.58821868	1.333122051	1.005258	1.299332599	1.543097	35	0.0001	0.01093994	1.317708333	3.141	309.7	3	976.6	4.2	15.21161323	0.031	821	82.74921651	1.32	15.72011375	0.137338263	0.328032558	0.92	0.07	81	7	9.1	5.2
SHR92	SHR	2.749459275	2.547238984	1.860815003	1.022999	0.695110493	3.404528	303	0.086221	0.003992021	5673.369792	58.409	12032.2	5	1938.2	4.301991061	13.86386751	0.029295996	738.8689397	99.73041107	1.112313654	22.16117859	0.118232493	0.648214472	1.31	0.05	92	7	8.2	5.5
SHR93	SHR	6.596511574	3.720816099	1.806240032	0.913877	0.381050374	0.855601	206	0.044218	0.0001	1.278645833	244.831	66015.2	7	2680.6	3.105033042	15.5738436	0.040688832	704.2600216	114.3975994	1.84067314	32.8001976	0.302736379	0.37111581	1.26	0.19	116	7.57	10.2	7.8
SHR94	SHR	2.786706703	1.455605937	1.196217605	0.947335	0.941509241	0.698712	69	0.0001	0.003992021	141.4010417	131.841	21309.5	5	1501.8	5.2	14.3330368	0.031	750	70.45821976	1.32	18	0	0.408163265	0.58	0.1	151	8	10.2	3.4
SHR95	SHR	3.864313298	2.686907833	2.020081233	0.982304	0.280708518	1.214121	64	0.0001	0.027615167	1.291666667	11.139	1698	4	1539.1	5.455551347	13.93038057	0.030888979	836.1323383	78.02781505	2.213636747	18	0	0	0.74	0.09	159	8	9	5.5
SHR96	SHR	7.208192067	3.423753752	2.092967279	0.94667	0.52860869	1.314989	64	0.0001	0.001998003	0.015625	0.158	25.4	1	1555.3	5.286309531	14.0060103	0.030495121	828.9167214	76.29245532	2.292342412	12.10081196	0.008635867	0.000102736	0.65	0.19	164	8	8.8	7.6
SHR97	SHR	4.3166004	2.055732609	2.147397219	1.012142	1.018783243	5.934023	64	0.0001	0.012916225	2.770833333	0.294	61.3	1	1590.3	5.5	14.01197425	0.031	750	81.04845245	1.32	12	0	0.000532086	0.53	0.18	144	8	7.2	3.9
LR1	LR	3.714093697	1.838820407	1.32928328	1.156099	1.107967694	1.259841	348	0.0001	0.787547856	0.526041667	0.675	112.1	3	747.3	6.288754906	14.07724496	0.026409205	771.9439853	101.2069698	1.338299018	25.61995506	0.086394231	0.898077921	2.325916	0.184	551.2	7	5.4	6.2
LR2	LR	2.108307527	1.642908103	1.190797955	1.17886	1.51940921	1.114449	342	0.015491	0.001998003	1.151041667	1.301	218.4	2	747.4	6.352851172	14.09195861	0.027465063	757.8516513	101.4999187	1.545417703	28.44216156	0.036488769	0.748860329	3.09	0.097	513.6	7.69	10.79	3.5
LR3	LR	3.301682945	1.955745321	1.767513258	1.100873	1.013500389	2.690188	281	0.04961	0.001998003	1.078125	1.816	292.9	3	2506.2	6.478592999	14.19169253	0.02873018	764.2527091	103.8460567	1.610212281	24.5971756	0.00000454	0.809696393	3.68	0.115	551.2	7.68	8.79	3.6
LR4	LR	4.130851921	3.135367574	1.745541681	1.014992	0.460053123	1.66982	101	0.0001	5.577954666	0.479166667	37.022	11137.1	4	429.3	8.094208525	13.32270374	0.028864451	675.6904328	109.3040113	0.948943366	14.02569008	0.239276443	0.744383818	1.84112	0.14	551.2	8	5.2	3.6
LR5	LR	2.98999997	2.113952313	1.942697175	0.918854	1.249849137	0.333189	91	0.0062	0.0001	35.20052083	137.493	151398.5	7	379.9	8.647679471	13.20277578	0.03102137	776.8896016	105.1480281	0.863810268	35.63798904	0.418688684	0.539182142	6.6	0.138	635.5	8.64	10.71	5.6
LR6	LR	3	2.253450872	1.597025611	1.203043	1.544318302	0.136793	91	0.0001	7.364521681	38.1015625	13.721	4614	5	379.9	8.647679471	13.20524693	0.03102137	776.8896016	105.3326061	0.863810268	26.62462807	0.252401251	0.66178716	8.15	0.232	744.2	7.71	11.61	4.5
LR7	LR	4.552643039	3.454315771	1.732932076	1.091873	0.518071621	0.196269	56	0.0062	0.0009995	0.065104167	22.486	4933.7	5	341.1	8.647679471	13.20625817	0.03102137	776.8896016	102.61578	0.863810268	26.3758297	0.098990736	0.780423232	6.73	0.105	494.3	7.6	10.1	2.1
LR8	LR	7.776645191	4.701349152	2.012553534	0.945728	0.240298804	0.561538	66	0.0001	3.070236596	6.71875	6.226	1407	3	334.7	8.184695935	13.13973428	0.03021259	834.1395976	103.0860438	0.85517049	41.78587341	0.402348477	0.510507183	2.48	0.021	361.4	7.82	13.17	2.6
LR9	LR	3.241691119	2.015741058	2.000212394	0.933533	1.411532572	6.835055	53	0.0001	2.562870275	7.973958333	4.443	955.8	3	301.7	8.660266846	13.12876792	0.030477733	801.5324462	102.2068382	0.85415161	17.0428009	0.173143404	0.824830073	3.481968	0.21	551.2	8	5.7	4.9
LR10	LR	5.176922191	2.996237138	1.951238611	0.984572	0.722011612	0.663462	48	0.0001	6.476546118	10.35677083	190.818	166289.2	7	289.6	8.86560203	13.07150915	0.028786198	773.3192253	102.3002716	0.89581001	40.64461899	0.211785195	0.552103331	6.55	0.131	591.3	8	10.07	4.7
LR11	LR	3.606486945	2.47746815	2.245567975	1.016241	0.717607049	0.627904	36	0.027884	0.0001	1.302083333	199.179	168051.1	7	243.3	8.985929514	12.96098903	0.029286701	781.980558	103.9967021	1.110369398	43.36621475	0.263739894	0.543099484	4.84	0.122	515.8	8.09	11.04	4.2
LR12	LR	3	2.161653498	1.920179185	1.099582	0.724149084	0.314483	4	0.004429	0.0001	0.395833333	229.547	178728.8	7	127.5	9.980224332	12.51150794	0.031817647	941.6129429	105.5135823	0.429206663	25.45877647	0.084501029	0.742465809	2.064872	0.137	551.2	7	6.8	3.5
LR13	LR	2.780833806	2.049181919	1.759049248	1.002035	1.582262345	1.310028	3	0.008857	0.0001	0.138020833	244.892	183127.1	7	65.3	10.10088949	12.28978255	0.027676495	927.1621054	107.8383021	0.032568889	27.77563477	0.031193934	0.910755894	1.952996	0.125	551.2	7	7.2	3.5
LR14	LR	2.50144538	1.759328828	1.666788199	1.026107	3.430537657	2.581261	4	0.0001	0.0009995	0.0625	253.223	184720.8	7	22.1	10.25138414	12.18723923	0.026381388	943.5444041	110.5539569	-0.036028766	38.600914	0.219808585	0.591340203	4.61	0.128	694.1	8.29	10.52	5.1
LR15	LR	8.491671823	3.707547938	2.287087242	1.01824	0.498868251	0.215248	185	0.023029	0.0009995	0.4140625	1.288	262.8	3	309	7.443792372	13.09692345	0.031474976	896.9212916	101.734449	0.664417957	32.25418091	0.069979462	0.822984445	7.9	0.474	523.3	8.01	9.86	2.2
LR16	LR	9.016412886	4.225516052	2.671945177	1.057185	0.187082875	0.130508	138	0.021592	0.0001	9.8671875	12.969	2299	4	338.9	6.733166477	13.24794665	0.027577894	885.6677451	100.7060926	0.673950552	31.79907036	0.3063648	0.285007646	1.580076	0.094	551.2	7	6	3.9
LR17	LR	5.432551228	3.60944889	2.166811782	1.101018	0.31097281	0.074525	75	0.0001	2.577181926	4.309895833	41.112	7009.9	5	277.9	8.74591453	12.95545473	0.031552453	947.5918785	102.7608793	0.526722591	36.03704453	0.78021988	0.031139264	1.580076	0.113	551.2	7	8.2	3.5
LR18	LR	4.63504165	3.616137098	2.115992674	1.123655	0.160518147	0.15228	180	0.001771	0.14063113	2.0390625	2.805	476	3	310.5	7.297226206	12.94535243	0.029821683	929.8346268	102.9342007	0.658602031	35.60897446	0.167223758	0.413607019	1.580076	0.076	551.2	8	9.2	4.3
LR19	LR	6.24787231	3.363392084	2.734331128	1.015953	0.351403803	0.383587	183	0.0001	0.690142672	1.315104167	0.52	94.6	1	337.4	6.584770631	13.09226684	0.026471325	944.3111392	101.4681305	0.690977149	28.19320679	0.181703615	0.613387361	3.58	0.018	206.8	7.74	10.07	1.7
LR20	LR	3.922428793	1.963149199	1.296622038	1.152847	0.756243468	1.524729	36	0.070858	0.0001	0.359375	44.862	7648.2	5	254.3	9.283332247	12.98709464	0.030313494	907.401767	101.0783113	0.573479509	39.46399689	0.685498064	0.076875475	7.01	0.18	746.2	7.97	9.09	4.2
LR21	LR	4.388117836	3.46525685	2.351857034	1.10628	0.623190377	5.59E-02	22	0.002657	0.0001	1.098958333	49.137	8508	5	167.9	10.10116781	12.532127	0.035468355	924.3526868	104.4140628	0.420575492	21.39605331	0.092898036	0.861777069	1.915704	0.06	551.2	7	6.8	5
LR22	LR	6.447419586	3.179750776	2.443945102	1.022368	0.381052287	0.452787	3	0.003543	0.0001	0.395833333	61.294	11414.3	5	115.8	9.992796905	12.41514729	0.030476435	939.6024683	106.2432146	0.189901976	15.88756466	0.059371195	0.916936202	2.1	0.06	544	7.26	9.9	4.5
LR23	LR	7.368650719	3.597743708	2.390589384	0.905808	0.210112456	0.211051	15	0.002657	0.0001	32.83854167	10.692	2503.4	4	148.2	9.980224332	12.49699086	0.031817647	941.6129429	105.8285196	0.429206663	24.92095184	0.106719632	0.893280368	1.84112	0.139	551.2	8	7.6	7.7
LR24	LR	3.351193111	2.068617735	1.603462395	1.132401	1.072999588	0.901036	2	0.0001	5.128282024	24.546875	62.422	11627	5	94.5	10.15863615	12.25908788	0.028511374	917.058238	106.785554	-0.083076978	20.64840698	0.073064827	0.873076412	3.68	0.115	551.2	7.68	8.79	3.6
LR25	LR	6.158148371	2.861860762	1.686579404	1.055996	0.593505414	0.153823	166	0.143487	0.004987542	24.06770833	25.256	3862.5	4	294.8	7.830848648	12.64839889	0.031549442	1081.840746	103.4705584	0.416766481	23.04170799	0.159483307	0.191928231	1.580076	0.031	551.2	8	9.7	2.2
LR26	LR	3.585988827	2.508169753	0.738376355	1.186214	1.460639392	1.819591	101	0.092116	0.0009995	28.640625	27.76	4430.3	4	259.4	8.303108215	12.4520963	0.033237521	1120.672199	102.767378	0.450909644	34.34926605	0.696124968	0.03026418	2.251332	0.04	551.2	7	8.6	3.2
LR27	LR	3.69402108	1.905533409	1.914432811	0.914226	0.987896403	1.352917	174	0.0001	3.038791763	9.010416667	7.903	1107.1	3	251.8	9.059383119	12.4112101	0.034358948	1115.576714	103.9522671	0.470471737	37.08916092	0.361399648	0.247945419	2.288624	0.08	551.2	8	8.9	2.4
LR28	LR	5.144867603	1.90496418	2.270774629	0.970828	1.044434892	0.31842	238	0.0001	0.076961041	131.0572917	39.926	6230.6	4	232.7	9.059383119	12.39639012	0.034358948	1115.576714	105.0146401	0.470471737	15.1125927	0.00230415	0.109681632	1.542784	0.042	551.2	7	8.8	3.8
LR29	LR	6.768947933	2.458556966	2.555303873	1.074822	0.550412357	0.118772	34	0.014172	0.0001	57.6015625	13.074	1414.7	4	216.9	9.686264737	12.45492824	0.033295469	1054.450159	103.7035474	0.500660011	46.43026733	0.594031478	0.393279735	1.803828	0.077	551.2	8	5.9	3.5
LR30	LR	8.034332735	2.518875301	2.834673549	1.012438	0.388530752	0.122455	3	0.031309	0.0001	58.00520833	55.006	8020.8	5	187.2	9.686264737	12.52361511	0.033295469	1054.450159	103.8192988	0.500660011	31.290905	0.484994254	0.410993236	1.803828	0.071	551.2	8	8.2	2.2
LR31	LR	8.207814252	2.542450481	2.71578661	1.069094	0.418921534	0.60724	16	0.000886	0.002995509	258.3385417	0.398	74.9	2	145.6	9.992796905	12.42777079	0.030476435	939.6024683	104.9971762	0.189901976	15.95292664	0.165926885	0.834073115	4.600728	0.28	551.2	7	8.8	3.9
LR32	LR	4.093958132	2.01592024	1.841781764	1.014969	0.722520333	1.685098	3	0.010629	0.0001	275.8854167	89.261	13807.7	5	92.2	10.15863615	12.23845257	0.028511374	917.058238	106.2690862	-0.083076978	19.5716629	0.030458092	0.902337872	2.251332	0.128	551.2	8	4.8	2.8
LR33	LR	4.638623282	2.243751252	1.258676281	1.114677	0.464976026	0.313901	318	0.007971	0.001998003	324.828125	4.806	981.6	3	359.4	9.283801533	11.80427731	0.024733486	770.7274381	122.6355208	-0.210063454	37.27373886	0.128792224	0.703711107	11.6	0.03	610.1	7.53	8.8	2
LR34	LR	3.301501215	2.43924629	1.133863594	1.170516	0.644237357	0.322957	140	0.054218	0.001998003	338.875	24.008	10048.9	5	221.4	9.063784565	12.41771774	0.023972589	744.0609352	121.9038456	-0.50338152	41.97634506	0.465764531	0.208205066	4.72	0.037	659.3	8.18	10.96	2.7
LR35	LR	4.787278117	3.310481891	2.294689878	1.186793	0.180072425	0.331512	136	0.0001	5.346235722	19.13802083	24.643	10901.6	5	208.8	9.063784565	12.50003237	0.023972589	744.0609352	121.438992	-0.50338152	37.27531433	0.280236906	0.717911131	1.766536	0.39	551.2	8	8.4	2.7
LR36	LR	4.487260844	2.79736026	1.998780176	1.160366	0.33705869	0.254233	138	0.063697	0.003992021	3.8984375	25.66	11880.9	5	182	8.871518893	12.59319618	0.022567454	744.9773494	119.8893007	-0.373786261	21.76278305	0.177075527	0.808631167	8.97	0.104	760	7.99	7.94	4
LR37	LR	7.370034229	2.892335635	1.938948847	1.043817	0.372953265	1.961545	64	0.0001	5.971812708	1853.596354	33.218	18364.9	6	124.4	9.437691299	12.56338246	0.027423988	875.9669596	116.2376078	-0.356342405	31.45112801	0.35391996	0.483975542	3.25	0.051	583.9	8.16	10.75	2.3
LR38	LR	5.597042717	2.12569426	1.952322576	1.116193	0.568400311	0.592225	3	0.018589	0.0001	4.703125	42.129	22216.8	6	80.4	9.502756958	12.48702647	0.02636955	887.9516294	111.4046943	-0.097528723	34.28501892	0.332868121	0.582205789	5.42	0.091	726.9	7.85	11.74	2.8
LR39	LR	2.301310024	1.494295086	1.620439469	0.959903	1.841918368	1.326349	57	0.020513	0.0001	4.473958333	5.577	2474.2	4	119.1	9.022095317	12.61137815	0.024369422	866.1561103	111.575358	-0.002236311	14.48073292	0.213559834	0.775271828	3.68	0.115	551.2	7.68	8.79	3.6
LR40	LR	6.600966022	3.039674992	2.456864798	1.03586	0.356658611	5.21E-02	345	0.000886	6.799274344	163.6197917	112.035	12794.1	5	293.7	7.079563666	12.79200418	0.028383579	1059.292807	100.7821504	0.190643284	17.5685482	0.095575911	0.300988658	3.68	0.115	551.2	7.68	8.79	3.6
LR41	LR	4.505074849	2.022830995	2.158007796	1.097971	3.365128941	0.223358	110	0.200174	0.0001	14.19791667	13.31	952.1	3	84.5	8.333976646	11.88013089	0.02548982	1214.679963	103.6717257	0.17336784	13.64021969	0.1405038	0.323290046	3.68	0.115	551.2	7.68	8.79	3.6
LR42	LR	5.72446348	3.674517317	1.816730155	1.095363	0.628333201	2.408272	7	0.104515	0.002995509	1274.098958	0.182	12.4	1	42.3	9.066703039	11.43528797	0.025503426	1283.117647	103.5586258	0.074967329	20.53286362	0.032161659	0.257684119	1.580076	0.037	551.2	8	8.8	1.7
LR43	LR	3.040147333	1.987693853	0.887101186	1.03506	0.770824312	0.998633	17	0.0001	0.002995509	1351.052083	59.326	5828.6	5	29.8	9.066703039	11.41159781	0.025503426	1283.117647	103.1771627	0.074967329	29.35146713	0.12719449	0.658697612	3.68	0.115	551.2	7.68	8.79	3.6
LR44	LR	3.176314733	3.000604914	1.733121996	1.063869	1.154390907	0.278566	1	0.003239	0.0001	1453.729167	0.118	9.7	1	1	9.684410769	11.1109355	0.024482258	1246.568014	102.58964	0.092913309	21.21439743	0.869485083	0.128090745	2.4005	0.047	551.2	7	8.1	3.2
LR45	LR	6.549102201	4.098882459	2.450315004	0.977508	0.141032861	0.291158	81	0.0001	3.409463126	46.7109375	9.987	1180.3	4	87.4	9.539518953	11.67290049	0.022834513	926.7793497	106.2229176	-0.347593573	32.76692963	0.250267506	0.578917117	1.84112	0.02	551.2	7	8.6	3.9
LR46	LR	13.24170966	4.443557695	2.158838471	1.131879	0.328877763	1.378262	450	0.001771	0.031498667	0.614583333	1.759	266.3	3	411.2	4.946293164	12.97772515	0.02699207	891.2101182	101.8588152	0.380675844	29.61236	0.093745564	0.487860332	2.186319608	0.02	217.6	7.23	10.3	1.8
LR47	LR	9.407074811	3.623763131	2.178567894	1.138068	0.642451728	2.711254	373	0.055767	0.008959741	5.010416667	3.406	564.4	3	396.5	5.246375362	12.97475442	0.026391991	885.5662419	101.7454298	0.380167837	19.97871208	0.074956113	0.376011455	3.406907843	0.01	222	7.1	8.83	1.9
LR48	LR	15.98565664	3.945218121	2.217906827	1.092889	0.126714817	0.457305	293	0.017274	0.0001	7.229166667	0.388	57.7	2	393.7	5.246375362	12.92914256	0.026391991	885.5662419	101.7553297	0.380167837	27.81097221	0.260183012	0.187586791	2.367692157	0.01	181.8	7.16	10.6	2.2
LR49	LR	13.99154054	3.842976158	2.691067445	1.149975	0.249194368	0.572338	278	0.0001	0.021761492	9.770833333	0.267	39.3	2	380	5.246375362	12.84129791	0.026391991	885.5662419	102.6606709	0.380167837	23.99308777	0.209701429	0.770997905	1.828476471	0.05	198.4	6.86	6.08	1.8
LR50	LR	8.429189317	3.072821094	2.404439942	1.149952	1.385820095	0.246265	273	0.009294	0.0009995	6.666666667	6.212	787.3	3	378.8	5.294726009	12.75012603	0.026005834	948.1430049	102.124835	0.092276671	35.98867035	0.478940238	0.483044198	0.612790196	0.04	101.6	6.85	10.78	2.5
LR51	LR	12.11077409	4.708673902	2.473234341	1.151249	0.295442432	0.33344	253	0.033658	0.0001	7.833333333	6.212	787.3	3	378.8	5.294726009	12.67939032	0.026005834	948.1430049	102.7949644	0.092276671	42.73700333	0.380610963	0.510019963	2.181417647	0.04	119.3	6.95	13.83	2.3
LR52	LR	9.669248628	4.929443435	2.041097945	1.095875	0.45006524	1.42464	207	0.033468	0.012916225	32.44791667	0.812	131.3	2	311	6.395926044	12.66323404	0.031549442	769.968978	103.415443	0.416766481	24.33757782	0.131768738	0.431190389	1.343182353	0.05	278.2	7.32	12.44	1.5
LR53	LR	12.62343317	4.426143146	2.535058171	1.057643	0.240148999	2.285665	352	0.013942	1.868103036	1.541666667	1.133	164.4	2	284.3	6.819331462	12.36951287	0.033237521	739.6132125	104.6751587	0.450909644	23.92690468	0.03434089	0.332686813	3.250045098	0.03	531	8.35	9.99	2.8
LR54	LR	12.81908558	4.815418601	2.721143756	1.110281	0.289886881	0.514591	187	0.065543	0.0001	30.94791667	22.826	3368.3	4	332	6.142767123	12.55654496	0.031074479	795.0129322	103.188458	0.075865736	50	0.407592174	0.252093197	0.720633333	0.01	190.4	6.96	11.18	2
LR55	LR	10.39495408	5.139119301	2.951343674	1.142513	0.152741014	8.96E-02	244	0.0001	5.067204646	31.75	22.826	3368.3	4	332	6.142767123	12.54828604	0.031074479	795.0129322	104.392221	0.075865736	34.7436409	0.10816501	0.258859027	2.799064706	0.01	189.5	7.21	13.25	1.3
LR56	LR	5.204809206	3.336904437	2.439990778	1.143706	1.15921021	0.105651	336	0.003543	0.005982072	31.23958333	23.173	3460.2	4	310.1	6.142767123	12.6568952	0.031074479	795.0129322	103.5600086	0.075865736	26.2014122	0.080980657	0.315570303	5.078476471	0.01	192.7	7.13	14.06	2
LR57	LR	9.762972502	4.793041704	2.86978185	1.134053	0.400394615	0.520641	129	0.003098	0.0009995	2.520833333	7.632	1045.1	3	268.9	6.819331462	12.37991747	0.033237521	739.6132125	104.2970064	0.450909644	50	0.406100386	0.245874404	4.936319608	0.105845309	552	8.31	9.48	2.1
LR58	LR	8.600602354	3.957539419	2.58968823	1.119819	1.038957371	0.121837	120	0.019486	0.001998003	35.20833333	25.256	3862.5	4	294.8	6.395926044	12.65689427	0.031549442	769.968978	103.4409115	0.416766481	32.87408829	0.280106879	0.400879607	2.960829412	0.020264815	205.4	7.11	14.07	1.9
LR59	LR	2.391736334	1.581691506	1.137092586	1.21153	1.090688978	5.369991	264	0.290415	0.00796817	9.458333333	27.76	4430.3	4	259.4	6.819331462	12.40923649	0.033237521	739.6132125	103.6045787	0.450909644	33.00788116	0.45029945	0.118041503	1.642201961	0.195866301	288	8.85	8.63	2.1
LR60	LR	9.044981464	4.001079917	2.467198523	1.149015	0.510258877	0.174229	132	0.0372	0.001998003	38.61458333	27.105	4206.6	4	284.3	6.819331462	12.66497501	0.033237521	739.6132125	103.862067	0.450909644	46.30534363	0.368726274	0.241736379	1.902005882	0.016631681	230.6	7.16	12.37	2.4
LR61	LR	4.910553792	2.734943001	1.576195273	1.190678	0.882488257	2.141721	186	0.052669	0.117783036	59.82291667	39.926	6230.6	4	232.7	7.54419453	12.43205023	0.034358948	710.1414753	104.9956592	0.470471737	32.54589462	0.220672418	0.35863427	4.705927451	0.030760536	561	7.45	9.96	2.5
LR62	LR	11.30037303	4.075500858	2.683457402	1.064865	0.247445749	0.822316	350	0.003239	0.376379527	3.75	1.467	234.4	3	396.3	5.246375362	12.90010038	0.026391991	885.5662419	101.5653959	0.380167837	22.19236374	0.194142289	0.344820734	4.397103922	0.02672372	129.6	6.73	10.4	1.7
LR63	LR	4.251112983	2.031662801	1.150816082	1.177329	0.76953101	0.163725	488	0.014172	0.0009995	0.25	0.381	49.2	1	425.4	5.117810973	12.76422864	0.026264242	949.5002074	101.8569565	0.354546481	21.2473011	0.144783106	0.351029614	3.882398039	0.017035363	275.8	7.14	12.57	2.7
LR64	LR	8.692418431	3.120347214	2.47414435	1.04987	0.514256289	0.108343	526	0.042515	0.004987542	0.1875	1.054	150.6	2	388.9	5.294726009	12.72786421	0.026005834	948.1430049	102.1616643	0.092276671	20.57491684	0.041002855	0.406650345	3.348084314	0.016227999	235.9	6.8	10.01	3.2
LR65	LR	11.21069664	3.733047096	3.012798726	1.103383	0.215376016	9.28E-02	250	0.0248	0.0001	0.197916667	1.168	181.6	2	368.3	5.732468481	12.81263057	0.031240834	791.7414981	102.1737609	0.479430053	21.06345177	0.155690112	0.478454762	2.519652941	0.01	166.1	6.91	12	2.6
LR66	LR	15.59668104	4.962471658	3.161690105	1.102196	0.356839388	0.301723	404	0.05398	0.00796817	3.28125	1.024	161.5	2	369.9	5.732468481	12.81747286	0.031240834	791.7414981	102.064891	0.479430053	21.13434792	0.048123946	0.198747594	6.544162745	0.017035363	173.1	6.84	12.43	2.4
LR67	LR	5.795590953	3.137997611	2.661481534	1.192293	0.489203298	2.350483	557	0.025911	0.0009995	0.479166667	0.925	112.6	3	429.7	5.117810973	12.59094771	0.026264242	949.5002074	102.8554198	0.354546481	29.79947662	0.015636693	0.280134133	4.779456863	0.04	89	7.02	13	2.7
LR68	LR	6.743250923	3.420455559	2.167550898	1.189437	1.418474091	4.310043	373	0.062001	0.001998003	0.1875	1.84	238.3	3	413.1	5.294726009	12.57756177	0.026005834	948.1430049	102.6286936	0.092276671	22.31850815	0.068848307	0.417643919	2.946123529	0.08	75.8	7.06	12.47	2.6
LR69	LR	9.203247426	4.165787181	2.377923657	1.07567	0.224285982	0.918106	415	0.018589	1.168760049	5.052083333	0.785	100.6	2	389.5	5.294726009	12.63640868	0.026005834	948.1430049	103.2295926	0.092276671	30.94052505	0.231706999	0.570039372	2.51475098	0.01138382	217.2	6.88	11.27	1.5
LR70	LR	8.452265615	3.729714043	2.337780761	1.171424	0.672391419	1.518179	319	0.025911	0.0009995	0.229166667	1.624	207.1	2	362.8	5.639539698	12.37551702	0.029141318	856.5101976	104.6926515	0.033000096	20.89117432	0.032029262	0.175971865	2.666711765	0.016631681	94.7	7.04	10.45	1.1
LR71	LR	11.03669378	4.113135018	2.946253591	1.162087	0.433060209	1.564812	654	0.0001	1.183565995	0.885416667	0.366	51.4	1	353.6	6.142767123	12.42095564	0.031074479	795.0129322	104.3743488	0.075865736	21.21808624	0.041677502	0.215071628	2.955927451	0.026320039	176.6	7.08	12.57	2.2
LR72	LR	14.09758799	4.476783567	2.318042877	1.138401	0.764260808	0.7961	299	0.062617	0.0009995	4.166666667	3.328	446.7	3	345.6	6.142767123	12.49171931	0.031074479	795.0129322	104.1729765	0.075865736	33.58534622	0.086065513	0.390137238	1.818672549	0.012191184	199.2	6.97	10.06	2.5
